"GeneName","Start","Stop","Chromosome"
"C5orf22",31032287,32055053,"5"
"PDZD2",31139131,32610932,"5"
"GOLPH3",31624716,32674319,"5"
"MTMR12",31726994,32812987,"5"
"ZFR",31854350,32944740,"5"
"SUB1",32031633,33104079,"5"
"NPR3",32189070,33291724,"5"
"TARS1",32940696,33968091,"5"
"ADAMTS12",33023535,34392019,"5"
"RXFP3",33436386,34438918,"5"
"SLC45A2",33444623,34484693,"5"
"AMACR",33486165,34508104,"5"
"C1QTNF3-AMACR",33487174,34624528,"5"
"C1QTNF3",33517858,34543213,"5"
"RAI14",34156328,35332612,"5"
"TTC23L",34338833,35400511,"5"
"RAD1",34405260,35418989,"5"
"BRIX1",34415677,35425996,"5"
"DNAJC21",34429559,35458964,"5"
"AGXT2",34498101,35548135,"5"
"PRLR",34548756,35730487,"5"
"SPEF2",35117844,36314611,"5"
"IL7R",35352695,36379603,"5"
"CAPSL",35404288,36438779,"5"
"UGT3A1",35451006,36501028,"5"
"UGT3A2",35535021,36571358,"5"
"LMBRD2",35598407,36651887,"5"
"SKP2",35651989,36696849,"5"
"NADK2",35692589,36742279,"5"
"RANBP3L",35746913,36802114,"5"
"SLC1A3",36096588,37188334,"5"
"NIPBL",36376769,37566413,"5"
"CPLANE1",36606228,37749376,"5"
"NUP155",36788137,37871106,"5"
"WDR70",36879285,38253435,"5"
"GDNF",37312677,38340041,"5"
"EGFLAM",37758409,38965480,"5"
"LIFR",37974668,39108354,"5"
"OSMR",38345858,39445596,"5"
"RICTOR",38437920,39574402,"5"
"FYB1",38605252,39774528,"5"
"C9",38784140,39871324,"5"
"DAB2",38871675,39962300,"5"
"TTC33",40012333,41255963,"5"
"PTGER4",40179915,41193735,"5"
"PRKAA1",40259389,41298374,"5"
"RPL37",40325262,41335222,"5"
"CARD6",40341308,41360175,"5"
"C7",40409492,41520216,"5"
"MROH2B",40498017,41571342,"5"
"C6",40642116,41761438,"5"
"PLCXD3",40806952,42010601,"5"
"OXCT1",41230065,42370425,"5"
"RIMOC1",41404188,42421636,"5"
"FBXO4",41425254,42441743,"5"
"GHR",41923439,43221878,"5"
"CCDC152",42256818,43302439,"5"
"SELENOP",42299880,43387392,"5"
"ANXA2R",42539233,43543170,"5"
"ZNF131",42565176,43692021,"5"
"NIM1K",42692071,43780850,"5"
"HMGCS1",42787470,43813512,"5"
"CCL28",42876645,43912391,"5"
"TMEM267",42944252,43983893,"5"
"C5orf34",42986709,44015148,"5"
"PAIP1",43026267,44057758,"5"
"NNT",43102692,44207405,"5"
"FGF10",43800247,44889706,"5"
"MRPS30",44308947,45320428,"5"
"HCN1",44754948,46196498,"5"
"EMB",49896192,50943248,"5"
"PARP8",50165899,51346519,"5"
"ISL1",50883448,51894730,"5"
"PELO",52287916,53304044,"5"
"ITGA1",52287916,53459209,"5"
"ITGA2",52489340,53594779,"5"
"MOCS2",52595679,53610063,"5"
"FST",52980626,53987134,"5"
"NDUFS4",53060633,54183338,"5"
"ARL15",53383942,54810582,"5"
"HSPB3",53955699,54956377,"5"
"SNX18",54017759,55046586,"5"
"ESM1",54477867,55522671,"5"
"GZMK",54524256,55534570,"5"
"GZMA",54602646,55610252,"5"
"CDC20B",54612971,55673177,"5"
"GPX8",54660167,55667297,"5"
"MCIDAS",54719564,55727315,"5"
"CCNO",54731152,55733608,"5"
"DHX29",54756055,55807694,"5"
"MTREX",54807989,55925579,"5"
"PLPP1",54924854,56034969,"5"
"SLC38A9",55125845,56273194,"5"
"DDX4",55238017,56317157,"5"
"IL31RA",55351357,56422854,"5"
"IL6ST",55435095,56495022,"5"
"ANKRD55",55599680,56733330,"5"
"MAP3K1",56315549,57396152,"5"
"SETD9",56409260,57425532,"5"
"MIER3",56419602,57471675,"5"
"GPBP1",56673948,57764679,"5"
"ACTBL2",56980018,57982811,"5"
"PLK2",57953982,58960139,"5"
"GAPT",57991435,58997090,"5"
"RAB3C",58082221,59359394,"5"
"PDE4D",58469038,61022120,"5"
"DEPDC1B",60096912,61200190,"5"
"ELOVL7",60251791,61344274,"5"
"ERCC8",60366454,61445073,"5"
"NDUFAF2",60445177,61654531,"5"
"SMIM15",60657704,61662468,"5"
"ZSWIM6",60832258,62046172,"5"
"KIF2A",61806162,62891025,"5"
"DIMT1",61847284,62903943,"5"
"IPO11",61903972,63128582,"5"
"LRRC70",62078819,63081446,"5"
"HTR1A",63457874,64462507,"5"
"RNF180",63665843,64872869,"5"
"RGS7BP",64006015,65112319,"5"
"SHISAL2B",64190442,65218190,"5"
"SREK1IP1",64218148,65268691,"5"
"CWC27",64266368,65602412,"5"
"ADAMTS6",64648738,65981920,"5"
"CENPK",65017766,66063168,"5"
"PPWD1",65063236,66087549,"5"
"TRIM23",65089690,66125975,"5"
"TRAPPC13",65125004,66166233,"5"
"SHLD3",65125027,66130928,"5"
"SGTB",65165928,66223035,"5"
"NLN",65222205,66371725,"5"
"ERBIN",65383128,66582546,"5"
"SREK1",65639971,66683615,"5"
"MAST4",66096380,67669593,"5"
"CD180",66679613,67696799,"5"
"PIK3R1",67715740,68801821,"5"
"SLC30A5",68593991,69631069,"5"
"CCNB1",68667135,69678245,"5"
"CENPH",68689574,69710357,"5"
"MRPS36",68717760,69730158,"5"
"CDK7",68734795,69777430,"5"
"CCDC125",68780175,69832809,"5"
"AK6",68850984,69870013,"5"
"TAF9",68862026,69870013,"5"
"RAD17",68869293,69914801,"5"
"MARVELD2",68915065,69944330,"5"
"OCLN",68992292,70058104,"5"
"GTF2H2C",69060191,70095221,"5"
"SERF1B",69525251,70543113,"5"
"SMN2",69549638,70578522,"5"
"SERF1A",70400669,71418530,"5"
"SMN1",70425030,71453942,"5"
"NAIP",70468166,71525339,"5"
"GTF2H2",70535016,71567689,"5"
"BDP1",70955651,72067820,"5"
"MCCC2",71079531,72158706,"5"
"CARTPT",71219275,72221048,"5"
"MAP1B",71607234,72709565,"5"
"MRPS27",71714953,72821717,"5"
"PTCD2",71820367,72868395,"5"
"ZNF366",71939903,73007410,"5"
"TNPO1",72316312,73416733,"5"
"FCHO2",72456041,73590522,"5"
"TMEM171",72620569,73631809,"5"
"TMEM174",72673193,73675143,"5"
"FOXD1",72944827,73948777,"5"
"BTF3",72998408,74005667,"5"
"ANKRA2",73052190,74065667,"5"
"UTP15",73065443,74083380,"5"
"ARHGEF28",73126158,74441993,"5"
"ENC1",74127406,75141424,"5"
"HEXB",74140023,75222647,"5"
"GFM2",74221206,75267147,"5"
"NSA2",74266991,75280113,"5"
"FAM169A",74277574,75366966,"5"
"GCNT4",74525346,75552558,"5"
"ANKRD31",74568275,75736911,"5"
"HMGCR",74836329,75864001,"5"
"CERT1",74856345,76012138,"5"
"POLK",75011845,76109991,"5"
"ANKDD1B",75111182,76181773,"5"
"POC5",75174124,76217448,"5"
"SV2C",75583383,76853939,"5"
"IQGAP2",75903285,77208132,"5"
"F2RL2",76115482,77123413,"5"
"F2R",76216126,77235770,"5"
"F2RL1",76318933,77335315,"5"
"S100Z",76350001,77421650,"5"
"CRHBP",76453045,77481158,"5"
"AGGF1",76529251,77565234,"5"
"ZBED3",76572072,77587285,"5"
"PDE8B",76710449,77928256,"5"
"WDR41",76925970,78120611,"5"
"OTP",77128712,78138713,"5"
"TBCA",77191166,78368780,"5"
"AP3B1",77500522,78794762,"5"
"SCAMP1",77860611,78980739,"5"
"LHFPL2",77985215,79270021,"5"
"ARSB",78277209,79486087,"5"
"DMGDH",78497564,79736038,"5"
"BHMT2",78569767,79590069,"5"
"BHMT",78611809,79632288,"5"
"JMY",78736131,79827211,"5"
"HOMER1",78872636,80014134,"5"
"TENT2",79112120,80188246,"5"
"CMYA5",79189836,80300240,"5"
"MTX3",79476716,80491262,"5"
"THBS4",79491311,80583287,"5"
"SERINC5",79611651,80756048,"5"
"SPZ1",79819625,80821842,"5"
"ZFYVE16",79908013,80983379,"5"
"FAM151B",79987969,81042563,"5"
"ANKRD34B",80056755,81070280,"5"
"DHFR",80126226,81154983,"5"
"MSH3",80154652,81376815,"5"
"RASGRF2",80460363,81730162,"5"
"CKMT2",80733320,81766398,"5"
"ZCCHC9",80801587,81813297,"5"
"ACOT12",80829996,81894179,"5"
"SSBP2",80912804,82251797,"5"
"ATG10",81472023,82776857,"5"
"RPS23",81773320,82778396,"5"
"TMEM167A",82552846,83577863,"5"
"XRCC4",82577498,83853787,"5"
"VCAN",82971618,84082303,"5"
"HAPLN1",83137805,84220855,"5"
"EDIL3",83440554,84884880,"5"
"COX7C",86117928,87120962,"5"
"RASA1",86767883,87891931,"5"
"CCNH",86818416,87912930,"5"
"TMEM161B",87689633,88769476,"5"
"MEF2C",88217117,89404257,"5"
"CETN3",89892257,90909766,"5"
"MBLAC2",89958209,90974771,"5"
"POLR3G",89971748,91014557,"5"
"LYSMD3",90015611,91029584,"5"
"ADGRV1",90029344,91664437,"5"
"ARRDC3",90868631,91883317,"5"
"NR2F1",93083222,94094611,"5"
"FAM172A",93117725,94611699,"5"
"POU5F2",93233220,94241600,"5"
"KIAA0825",93650851,95118604,"5"
"SLF1",94118669,95239436,"5"
"MCTP1",94203690,95785094,"5"
"FAM81B",94891366,95950454,"5"
"SKIC3",94961755,96055050,"5"
"ARSK",95055101,96105102,"5"
"GPR150",95120087,96122142,"5"
"RFESD",95146777,96184773,"5"
"SPATA9",95152181,96198711,"5"
"RHOBTB3",95213522,96324383,"5"
"GLRX",95251319,96322726,"5"
"ELL2",95385098,96461851,"5"
"PCSK1",95890333,96934143,"5"
"CAST",96025267,97279595,"5"
"ERAP1",96260810,97308100,"5"
"ERAP2",96375986,97419703,"5"
"LNPEP",96435394,97537513,"5"
"LIX1",96591867,97642753,"5"
"RIOK2",96660867,97683247,"5"
"RGMB",98268650,99298643,"5"
"CHD1",98353985,99429007,"5"
"FAM174A",100035374,101086741,"5"
"ST8SIA4",100306933,101403282,"5"
"SLCO4C1",101733986,102796284,"5"
"SLCO6A1",101871774,102999016,"5"
"PAM",102253981,103529730,"5"
"GIN1",102586000,103620138,"5"
"PPIP5K2",102620149,103712799,"5"
"MACIR",102758763,103778660,"5"
"NUDT12",103048855,104062790,"5"
"EFNA5",106876894,108170937,"5"
"FBXL17",107359035,108882098,"5"
"FER",108247841,109696841,"5"
"PJA2",108834713,109909974,"5"
"MAN2A1",109189927,110369625,"5"
"TMEM232",109789233,111238956,"5"
"SLC25A46",110238136,111265161,"5"
"TSLP",110570062,111578026,"5"
"WDR36",110592321,111630502,"5"
"CAMK4",110723653,111994886,"5"
"STARD4",110996033,112012590,"5"
"NREP",111162621,112497464,"5"
"EPB41L4A",111642441,112919313,"5"
"APC",112207518,113346239,"5"
"SRP19",112361188,113398371,"5"
"REEP5",112376385,113422289,"5"
"DCP2",112476702,113522195,"5"
"MCC",112522106,113988823,"5"
"TSSK1B",112932553,113934989,"5"
"YTHDC2",113013694,114095285,"5"
"KCNN2",113555926,114996500,"5"
"TRIM36",114624762,115680546,"5"
"PGGT1B",114704012,115762877,"5"
"CCDC112",114767190,115796693,"5"
"FEM1C",115020908,116044775,"5"
"TICAM2",115078496,116102479,"5"
"TMED7-TICAM2",115078642,116126161,"5"
"TMED7",115113210,116132992,"5"
"CDO1",115304733,116316659,"5"
"ATG12",115328200,116341837,"5"
"AP3S1",115341592,116414081,"5"
"LVRN",115462454,116527619,"5"
"ARL14EPL",115532324,116560118,"5"
"COMMD10",115585016,116912762,"5"
"SEMA6A",115943555,117074823,"5"
"DTWD2",118336074,119488547,"5"
"DMXL1",118537772,119749138,"5"
"TNFAIP8",118768692,119899688,"5"
"HSD17B4",118952465,120137199,"5"
"FAM170A",119129558,120135822,"5"
"PRR16",119964300,121187332,"5"
"FTMT",121351882,122352833,"5"
"SRFBP1",121461975,122575570,"5"
"LOX",121563195,122578413,"5"
"ZNF474",121629546,122682658,"5"
"SNCAIP",121811354,122964219,"5"
"SNX2",122275079,123334543,"5"
"SNX24",122343439,123529354,"5"
"PPIC",122523250,123536725,"5"
"PRDM6",122589241,123694266,"5"
"CEP120",122844890,123923592,"5"
"CSNK1G3",123012177,124117049,"5"
"ZNF608",124136913,125248807,"5"
"GRAMD2B",125860132,126996494,"5"
"ALDH7A1",126031200,127095362,"5"
"PHAX",126100925,127127252,"5"
"TEX43",126131705,127136284,"5"
"LMNB1",126276623,127337020,"5"
"MARCHF3",126367714,127530558,"5"
"C5orf63",126545235,127573506,"5"
"MEGF10",126790796,127965737,"5"
"PRRC1",127017640,128055085,"5"
"CTXN3",127149082,128158630,"5"
"CCDC192",127203361,128441507,"5"
"SLC12A2",127583766,128689677,"5"
"FBN2",127757909,129159185,"5"
"SLC27A6",128038013,129533642,"5"
"ISOC1",128594749,129614028,"5"
"ADAMTS19",128960281,130238683,"5"
"MINAR2",129248094,130266732,"5"
"CHSY3",129404465,130686634,"5"
"HINT1",130655383,131724468,"5"
"LYRM7",130670944,131705428,"5"
"CDC42SE2",130745493,131898447,"5"
"RAPGEF6",130923921,132135231,"5"
"FNIP1",131141714,132297017,"5"
"MEIKIN",131306990,132445698,"5"
"ACSL6",131449973,132512243,"5"
"IL3",131560655,132563204,"5"
"CSF2",131573789,132576170,"5"
"P4HA2",131690147,132795315,"5"
"PDLIM4",131757696,132773454,"5"
"SLC22A4",131794394,132844190,"5"
"SLC22A5",131869710,132895613,"5"
"IRF1",131940440,133008719,"5"
"IL5",132041445,133056838,"5"
"RAD50",132056019,133146349,"5"
"IL13",132156263,133161110,"5"
"IL4",132173986,133182678,"5"
"KIF3A",132192628,133237638,"5"
"CCNI2",132247426,133254403,"5"
"SEPTIN8",132250819,133307241,"5"
"SOWAHA",132313302,133316786,"5"
"SHROOM1",132322141,133330659,"5"
"GDF9",132361181,133366884,"5"
"UQCRQ",132366630,133368847,"5"
"LEAP2",132373444,133375046,"5"
"AFF4",132375395,133463634,"5"
"ZCCHC10",132496985,133526604,"5"
"HSPA4",132552013,133606449,"5"
"FSTL4",132696455,134112541,"5"
"C5orf15",133455510,134468674,"5"
"VDAC1",133471871,134504975,"5"
"TCF7",133614681,134651865,"5"
"SKP1",133648935,134676964,"5"
"PPP2CA",133694035,134726073,"5"
"CDKL3",133786350,134871047,"5"
"UBE2B",133871184,134892108,"5"
"CDKN2AIPNL",133902065,134911881,"5"
"JADE2",134024312,135083230,"5"
"SAR1B",134101149,135149271,"5"
"SEC24A",134148785,135227909,"5"
"CAMLG",134238495,135252157,"5"
"DDX46",134258771,135355133,"5"
"C5orf24",134345680,135359735,"5"
"TXNDC15",134374371,135401635,"5"
"PCBD2",134405120,135507959,"5"
"CATSPER3",134467907,135511696,"5"
"PITX1",134527734,135534813,"5"
"MACROH2A1",134834381,135899914,"5"
"DCANP1",134944214,135947348,"5"
"TIFAB",134944226,135952351,"5"
"SLC25A48",134976913,136389770,"5"
"NEUROG1",135034282,136035964,"5"
"CXCL14",135070679,136079279,"5"
"IL9",135392246,136395841,"5"
"LECT2",135422279,136454983,"5"
"TGFBI",135528988,136563818,"5"
"SMAD5",135632845,136688747,"5"
"SMIM32",135691468,136693162,"5"
"TRPC7",135712745,136865545,"5"
"SPOCK1",136475298,138098379,"5"
"KLHL3",137117500,138236089,"5"
"HNRNPA0",137245651,138254363,"5"
"MYOT",137367858,138387851,"5"
"PKD2L2",137387968,138442747,"5"
"FAM13B",137437960,138551961,"5"
"WNT8A",137583990,138592365,"5"
"NME5",137615175,138639443,"5"
"BRD8",137639770,138678953,"5"
"KIF20A",137678719,138687723,"5"
"CDC23",137687650,138713343,"5"
"GFRA3",137752380,138774621,"5"
"CDC25C",137785269,138838355,"5"
"FAM53C",137831935,138849729,"5"
"KDM3B",137852685,138937028,"5"
"REEP2",137939057,138946969,"5"
"EGR1",137965479,138969303,"5"
"ETF1",138006095,139043236,"5"
"HSPA9",138053756,139075675,"5"
"CTNNA1",138110967,139435034,"5"
"LRRTM2",138368921,139375368,"5"
"SIL1",138446724,139793557,"5"
"MATR3",138773752,139831671,"5"
"MATR3",138793674,139831677,"5"
"PAIP2",138841587,139869720,"5"
"SLC23A1",138867196,139884553,"5"
"MZB1",138887467,139890081,"5"
"PROB1",138890592,139895104,"5"
"SPATA24",138896563,139904089,"5"
"DNAJC18",138908588,139944491,"5"
"ECSCR",138948560,139962743,"5"
"SMIM33",138971004,139973700,"5"
"STING1",138975533,139982935,"5"
"UBE2D2",139026431,140128434,"5"
"CXXC5",139147299,140183882,"5"
"PSD2",139295808,140344466,"5"
"NRG2",139346779,140543299,"5"
"PURA",139607777,140625619,"5"
"IGIP",139625937,140629392,"5"
"CYSTM1",139675156,140782052,"5"
"PFDN1",139745035,140803113,"5"
"HBEGF",139832843,140846603,"5"
"SLC4A9",139860194,140875141,"5"
"ANKHD1",139901814,141039856,"5"
"ANKHD1-EIF4EBP3",139901908,141049569,"5"
"SRA1",140037340,141057677,"5"
"EIF4EBP3",140047662,141049576,"5"
"APBB3",140058268,141064781,"5"
"SLC35A4",140064446,141069100,"5"
"CD14",140131728,141133700,"5"
"NDUFA2",140138740,141147771,"5"
"TMCO6",140139435,141145408,"5"
"IK",140147058,141162480,"5"
"WDR55",140164868,141174124,"5"
"DND1",140170794,141173576,"5"
"HARS1",140173035,141191537,"5"
"HARS2",140191430,141199305,"5"
"ZMAT2",140198680,141206686,"5"
"PCDHA1",140286136,141512347,"5"
"PCDHA2",140294852,141512347,"5"
"PCDHA3",140301028,141512347,"5"
"PCDHA4",140307037,141512347,"5"
"PCDHA5",140321604,141512347,"5"
"PCDHA6",140327958,141512347,"5"
"PCDHA7",140334248,141512347,"5"
"PCDHA8",140341187,141512347,"5"
"PCDHA9",140347772,141512347,"5"
"PCDHA10",140355883,141512347,"5"
"PCDHA11",140368183,141512347,"5"
"PCDHA12",140375302,141512347,"5"
"PCDHA13",140382124,141512347,"5"
"PCDHAC1",140426299,141512347,"5"
"PCDHAC2",140466470,141512347,"5"
"PCDHB1",140551374,141559346,"5"
"PCDHB2",140594606,141598703,"5"
"PCDHB3",140600473,141603827,"5"
"PCDHB4",140621818,141625623,"5"
"PCDHB5",140635206,141638615,"5"
"PCDHB6",140650057,141653287,"5"
"PCDHB7",140672644,141676383,"5"
"PCDHB8",140677790,141680539,"5"
"PCDHB16",140682387,141686226,"5"
"PCDHB9",140687127,141691541,"5"
"PCDHB10",140692353,141695647,"5"
"PCDHB11",140699610,141703779,"5"
"PCDHB12",140708697,141712571,"5"
"PCDHB13",140713919,141718979,"5"
"PCDHB14",140723343,141727759,"5"
"PCDHB15",140745395,141749365,"5"
"TAF7",140759884,141820784,"5"
"SLC25A2",140802635,141804049,"5"
"PCDHGA1",140830514,142012975,"5"
"PCDHGA2",140838760,142012975,"5"
"PCDHGA3",140843829,142012975,"5"
"PCDHGB1",140850099,142012975,"5"
"PCDHGA4",140855021,142012975,"5"
"PCDHGB2",140859994,142012975,"5"
"PCDHGA5",140864162,142012975,"5"
"PCDHGB3",140870242,142012975,"5"
"PCDHGA6",140873891,142012975,"5"
"PCDHGA7",140882739,142012975,"5"
"PCDHGB4",140887698,142012975,"5"
"PCDHGA8",140890157,142012975,"5"
"PCDHGB5",140897947,142012975,"5"
"PCDHGA9",140902778,142012975,"5"
"PCDHGB6",140908021,142012975,"5"
"PCDHGA10",140912987,142012975,"5"
"PCDHGB7",140917645,142012975,"5"
"PCDHGA11",140921047,142012975,"5"
"PCDHGA12",140930507,142012975,"5"
"PCDHGC3",140975947,142012977,"5"
"PCDHGC4",140984997,142012975,"5"
"PCDHGC5",140989081,142012975,"5"
"DIAPH1",141015016,142119055,"5"
"HDAC3",141120876,142136849,"5"
"RELL2",141136950,142141064,"5"
"FCHSD1",141139302,142151418,"5"
"ARAP3",141153401,142182230,"5"
"PCDH1",141353090,142379246,"5"
"DELE1",141423855,142442047,"5"
"PCDH12",141443581,142469741,"5"
"RNF14",141458328,142490292,"5"
"GNPDA1",141491749,142513041,"5"
"NDFIP1",141608779,142654440,"5"
"SPRY4",141810427,142826455,"5"
"FGF1",142092178,143198070,"5"
"ARHGAP26",142270377,143729011,"5"
"NR3C1",142777931,143935512,"5"
"HMHB1",143312161,144320716,"5"
"YIPF5",143658162,144670714,"5"
"KCTD16",143670873,144985686,"5"
"PRELID2",144971799,146335369,"5"
"GRXCR2",145358521,146437126,"5"
"SH3RF2",145436578,146581791,"5"
"PLAC8L1",145584313,146605577,"5"
"LARS1",145610566,146682696,"5"
"RBM27",145703605,146789223,"5"
"POU4F3",145838839,146841728,"5"
"TCERG1",145947311,147011961,"5"
"GPR151",146013144,147016190,"5"
"PPP2R2B",146080742,147584784,"5"
"STK32A",146734963,147887855,"5"
"DPYSL3",146890808,148010068,"5"
"JAKMIP2",147085438,148282775,"5"
"SPINK1",147324572,148331671,"5"
"SCGB3A2",147370682,148382191,"5"
"C5orf46",147380726,148406538,"5"
"SPINK5",147525683,148637382,"5"
"SPINK14",147668546,148675619,"5"
"SPINK6",147702794,148715137,"5"
"MARCOL",147721650,148743580,"5"
"SPINK13",147768180,148786255,"5"
"SPINK7",147812419,148815922,"5"
"SPINK9",147821203,148839852,"5"
"FBXO38",147883935,148942836,"5"
"HTR4",147946042,149177235,"5"
"ADRB2",148326611,149328623,"5"
"SH3TC2",148423639,149563163,"5"
"ABLIM3",148641483,149760542,"5"
"AFAP1L1",148771859,149843637,"5"
"GRPEL2",148845430,149854583,"5"
"PCYOX1L",148858037,149869653,"5"
"IL17B",148871324,149904202,"5"
"CSNK1A1",148992982,150051471,"5"
"ARHGEF37",149051947,150134968,"5"
"PPARGC1B",149230298,150355022,"5"
"PDE6A",149357953,150444793,"5"
"SLC26A2",149460758,150493455,"5"
"TIGD6",149493118,150500654,"5"
"HMGXB3",149500046,150553142,"5"
"CSF1R",149553291,150613372,"5"
"PDGFRB",149613839,150655872,"5"
"CDX1",149666778,150684558,"5"
"SLC6A7",149690062,150722788,"5"
"CAMK2A",149719491,150790093,"5"
"ARSI",149796343,150839307,"5"
"TCOF1",149857629,150900308,"5"
"CD74",149901637,150912969,"5"
"RPS14",149942635,150949739,"5"
"NDST1",149985818,151058211,"5"
"SYNPO",150101080,151159207,"5"
"MYOZ3",150160882,151179368,"5"
"RBM22",150190792,151201077,"5"
"DCTN4",150208440,151259095,"5"
"SMIM3",150278757,151296734,"5"
"IRGM",150346521,151400736,"5"
"ZNF300",150394392,151404983,"5"
"GPX3",150520591,151528988,"5"
"TNIP1",150529945,151593577,"5"
"ANXA6",150600706,151657815,"5"
"CCDC69",150681052,151724093,"5"
"GM2A",150712150,151770440,"5"
"SLC36A3",150776358,151803766,"5"
"SLC36A2",150814972,151847590,"5"
"SLC36A1",150937046,151992379,"5"
"FAT2",151004092,152091331,"5"
"SPARC",151161096,152186975,"5"
"ATOX1",151242316,152272532,"5"
"G3BP1",151271045,152312911,"5"
"GLRA1",151322513,152424851,"5"
"NMUR2",151891546,152933368,"5"
"GRIA1",152989615,154313869,"5"
"FAM114A2",153490148,154538936,"5"
"MFAP3",153538959,154720478,"5"
"GALNT10",153690730,154920984,"5"
"SAP30L",153945997,154961053,"5"
"HAND1",153974972,154978227,"5"
"LARP1",154182986,155317605,"5"
"FAXDC2",154318492,155359252,"5"
"CNOT8",154357553,155376792,"5"
"GEMIN5",154387411,155438211,"5"
"MRPL22",154441073,155469411,"5"
"KIF4B",154513755,155518141,"5"
"SGCD",155370344,157267788,"5"
"PPP1R2B",156350295,157352528,"5"
"TIMD4",156419292,157463226,"5"
"HAVCR1",156526742,157569396,"5"
"HAVCR2",156585422,157642869,"5"
"MED7",156637424,157659019,"5"
"ITK",156642933,157755185,"5"
"GARIN3",156661846,157666264,"5"
"CYFIP2",156766079,157895595,"5"
"FNDC9",156841598,157845677,"5"
"ADAM19",156895534,158075775,"5"
"NIPAL4",156960213,157974722,"5"
"SOX30",157125679,158171480,"5"
"C5orf52",157171533,158180158,"5"
"THG1L",157231420,158241449,"5"
"LSM11",157243712,158260709,"5"
"CLINT1",157285743,158359145,"5"
"EBF1",158195920,159599916,"5"
"RNF145",158657409,159710053,"5"
"UBLCP1",158763290,159786036,"5"
"IL12B",158814780,159830863,"5"
"ADRA1B",159365080,160473012,"5"
"TTC1",159509113,160565543,"5"
"PWWP2A",159561801,160619450,"5"
"FABP6",159687367,160738735,"5"
"CCNJL",159749083,160845396,"5"
"C1QTNF2",159847754,160870641,"5"
"FAM200C",159893148,160900054,"5"
"SLU7",159901641,160921711,"5"
"PTTG1",159921855,160928739,"5"
"ATP10B",160063120,161352214,"5"
"GABRB2",160788429,162049044,"5"
"GABRA6",161047063,162202593,"5"
"GABRA1",161347063,162399981,"5"
"GABRG2",161500057,162662977,"5"
"CCNG1",162937569,163946151,"5"
"NUDCD2",162946526,163960102,"5"
"HMMR",162960203,163991941,"5"
"MAT2B",163003114,164019558,"5"
"TENM2",166479029,168764157,"5"
"WWC1",167791645,168972303,"5"
"RARS1",167986451,169019301,"5"
"FBLL1",168029305,169030634,"5"
"PANK3",168048495,169079368,"5"
"SLIT3",168161740,169801139,"5"
"SPDL1",169083636,170104778,"5"
"DOCK2",169137268,170583382,"5"
"INSYN2B",169361303,170480495,"5"
"FOXI1",169605897,170609734,"5"
"C5orf58",169729104,170752575,"5"
"LCP2",169746233,170797815,"5"
"KCNIP1",169853487,171236632,"5"
"KCNMB1",169874671,170889634,"5"
"GABRP",170263350,171314047,"5"
"RANBP17",170361870,171800015,"5"
"TLX3",170809248,171812139,"5"
"NPM1",170887116,171911810,"5"
"FGF18",170919647,171957626,"5"
"SMIM23",171282432,172296126,"5"
"FBXW11",171361549,172506873,"5"
"STK10",171542079,172688224,"5"
"EFCAB9",171694172,172703454,"5"
"UBTD2",171709646,172783764,"5"
"SH3PXD2B",171825000,172954525,"5"
"NEURL1B",172141263,173191540,"5"
"DUSP1",172268096,173271195,"5"
"ERGIC1",172334251,173452792,"5"
"RPL26L1",172458729,173469771,"5"
"ATP6V0E1",172483771,173535445,"5"
"CREBRF",172556352,173639284,"5"
"BNIP1",172644442,173664387,"5"
"NKX2-5",172732109,173735311,"5"
"STC2",172814723,173828447,"5"
"BOD1",173107145,174116659,"5"
"CPEB4",173388349,174461980,"5"
"C5orf47",173473779,174506140,"5"
"NSG2",173545706,174743501,"5"
"MSX2",174224582,175230896,"5"
"DRD1",174940036,175944182,"5"
"SFXN1",174977062,176029742,"5"
"HRH2",175158030,176210756,"5"
